66.249.70.51 - - [30/May/2007:23:36:06 +0200] "GET /img/valid_css.png HTTP/1.1" 403 1018 "-" "Googlebot-Image/1.0"
66.249.70.51 - - [30/May/2007:23:48:12 +0200] "GET /img/valid_css.png HTTP/1.1" 403 1018 "-" "Googlebot-Image/1.0"
24.85.105.6 - - [31/May/2007:06:00:18 +0200] "GET / HTTP/1.1" 200 321 "http://mewho.com/system47/guestbook/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.4) Gecko/20070515 Firefox/2.0.0.4"
81.52.143.15 - - [01/Jun/2007:09:26:51 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; fr; rv:1.8.1) VoilaBot BETA 1.2 (http://www.voila.com/)"
81.52.143.15 - - [01/Jun/2007:09:26:57 +0200] "GET / HTTP/1.1" 200 321 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; fr; rv:1.8.1) VoilaBot BETA 1.2 (http://www.voila.com/)"
212.227.110.96 - - [01/Jun/2007:12:42:04 +0200] "GET / HTTP/1.0" 200 321 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.3) Gecko/20061201 Firefox/2.0.0.3 (Ubuntu-feisty)"
66.249.70.51 - - [01/Jun/2007:16:16:46 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.70.51 - - [01/Jun/2007:16:16:46 +0200] "GET / HTTP/1.1" 200 321 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.70.51 - - [02/Jun/2007:14:45:01 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.70.51 - - [02/Jun/2007:14:45:01 +0200] "GET / HTTP/1.1" 200 321 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
68.142.212.201 - - [03/Jun/2007:06:32:48 +0200] "GET /robots.txt HTTP/1.0" 404 1028 "-" "Yahoo-MMCrawler/3.x (mms dash mmcrawler dash support at yahoo dash inc dot com)"
81.52.143.15 - - [04/Jun/2007:04:15:10 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; fr; rv:1.8.1) VoilaBot BETA 1.2 (http://www.voila.com/)"
81.52.143.15 - - [04/Jun/2007:04:15:25 +0200] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; fr; rv:1.8.1) VoilaBot BETA 1.2 (http://www.voila.com/)"
66.249.70.51 - - [04/Jun/2007:10:09:01 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.70.51 - - [04/Jun/2007:10:09:01 +0200] "GET / HTTP/1.1" 200 321 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
212.227.110.96 - - [04/Jun/2007:17:06:27 +0200] "GET / HTTP/1.0" 200 321 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.4) Gecko/20061201 Firefox/2.0.0.4 (Ubuntu-feisty)"
89.15.139.200 - - [05/Jun/2007:20:04:42 +0200] "GET / HTTP/1.1" 200 321 "http://www.suchnase.de/Private/F/more9.html" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; MAXTHON 2.0)"
